date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2023-03-15,Moyo,Obongi,Palorinya (refugee settlement),6405,3.47,31.63,pulses and nuts,Beans,50,KG,actual,Retail,UGX,3917.0,1.05
2023-03-15,Moyo,Obongi,Palorinya (refugee settlement),6405,3.47,31.63,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,2092.0,0.56
2023-03-15,Moyo,Obongi,Palorinya (refugee settlement),6405,3.47,31.63,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3500.0,0.94
2023-03-15,Mukono,Mukono,Mukono,6769,0.36,32.75,pulses and nuts,Beans,50,KG,actual,Retail,UGX,3957.0,1.06
2023-03-15,Mukono,Mukono,Mukono,6769,0.36,32.75,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3000.0,0.8
2023-03-15,Mukono,Mukono,Mukono,6769,0.36,32.75,cereals and tubers,Millet,73,KG,actual,Retail,UGX,3470.0,0.93
2023-03-15,Mukono,Mukono,Mukono,6769,0.36,32.75,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,3800.0,1.02
2023-03-15,Nakapiripirit,Kadani,Namalu,2347,1.79,34.6,pulses and nuts,Beans,50,KG,actual,Retail,UGX,3320.0,0.89
2023-03-15,Nakapiripirit,Pian,Nabilatuk,7854,2.05,34.57,pulses and nuts,Beans,50,KG,actual,Retail,UGX,4120.0,1.1
2023-03-15,Nakapiripirit,Kadani,Namalu,2347,1.79,34.6,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1700.0,0.46
2023-03-15,Nakapiripirit,Pian,Nabilatuk,7854,2.05,34.57,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1660.0,0.44
2023-03-15,Nakapiripirit,Kadani,Namalu,2347,1.79,34.6,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3260.0,0.87
2023-03-15,Nakapiripirit,Pian,Nabilatuk,7854,2.05,34.57,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1280.0,0.34
2023-03-15,Napak,Bokora,Napak,7956,2.22,34.26,pulses and nuts,Beans,50,KG,actual,Retail,UGX,4000.0,1.07
2023-03-15,Napak,Bokora,Napak,7956,2.22,34.26,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,2500.0,0.67
2023-03-15,Napak,Bokora,Napak,7956,2.22,34.26,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3000.0,0.8
2023-03-15,Napak,Bokora,Napak,7956,2.22,34.26,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1200.0,0.32
2023-03-15,Soroti,Soroti Municipality,Soroti,2349,1.71,33.62,pulses and nuts,Beans,50,KG,actual,Retail,UGX,4560.0,1.22
2023-03-15,Soroti,Soroti Municipality,Soroti,2349,1.71,33.62,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,2000.0,0.54
2023-03-15,Soroti,Soroti Municipality,Soroti,2349,1.71,33.62,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1680.0,0.45
2023-03-15,Soroti,Soroti Municipality,Soroti,2349,1.71,33.62,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3000.0,0.8
2023-03-15,Tororo,Tororo Municipality,Tororo,6150,0.69,34.18,pulses and nuts,Beans,50,KG,actual,Retail,UGX,4000.0,1.07
2023-03-15,Tororo,Tororo Municipality,Tororo,6150,0.69,34.18,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1640.0,0.44
2023-03-15,Tororo,Tororo Municipality,Tororo,6150,0.69,34.18,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3000.0,0.8
2023-03-15,Tororo,Tororo Municipality,Tororo,6150,0.69,34.18,cereals and tubers,Millet,73,KG,actual,Retail,UGX,4000.0,1.07
2023-03-15,Wakiso,Busiro,Wakiso,6768,0.4,32.48,pulses and nuts,Beans,50,KG,actual,Retail,UGX,4540.0,1.22
2023-03-15,Wakiso,Busiro,Wakiso,6768,0.4,32.48,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,2500.0,0.67
2023-03-15,Wakiso,Busiro,Wakiso,6768,0.4,32.48,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,2300.0,0.62
2023-03-15,Wakiso,Busiro,Wakiso,6768,0.4,32.48,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3040.0,0.81
2023-03-15,Wakiso,Busiro,Wakiso,6768,0.4,32.48,cereals and tubers,Millet,73,KG,actual,Retail,UGX,3900.0,1.04
2023-03-15,Wakiso,Busiro,Wakiso,6768,0.4,32.48,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,3000.0,0.8
2023-03-15,Yumbe,Aringa,Bidibidi (refugee settlement),6404,3.36,31.35,pulses and nuts,Beans,50,KG,actual,Retail,UGX,3406.0,0.91
2023-03-15,Yumbe,Aringa,Bidibidi (refugee settlement),6404,3.36,31.35,cereals and tubers,Cassava (fresh),291,KG,actual,Retail,UGX,724.0,0.19
2023-03-15,Yumbe,Aringa,Bidibidi (refugee settlement),6404,3.36,31.35,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1856.0,0.5
2023-03-15,Yumbe,Aringa,Bidibidi (refugee settlement),6404,3.36,31.35,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3278.0,0.88
2023-03-15,Yumbe,Aringa,Bidibidi (refugee settlement),6404,3.36,31.35,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1667.0,0.45
2023-04-15,Abim,Labwor,Makaratin,2343,2.71,33.64,pulses and nuts,Beans,50,KG,actual,Retail,UGX,4650.0,1.25
2023-04-15,Abim,Labwor,Makaratin,2343,2.71,33.64,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1800.0,0.48
2023-04-15,Abim,Labwor,Makaratin,2343,2.71,33.64,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,2725.0,0.73
2023-04-15,Abim,Labwor,Makaratin,2343,2.71,33.64,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1275.0,0.34
2023-04-15,Adjumani,Adjumani,Adjumani (refugee settlement),6416,3.34,31.78,pulses and nuts,Beans,50,KG,actual,Retail,UGX,5500.0,1.48
2023-04-15,Adjumani,Adjumani,Adjumani (refugee settlement),6416,3.34,31.78,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,2040.0,0.55
2023-04-15,Adjumani,Adjumani,Adjumani (refugee settlement),6416,3.34,31.78,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3100.0,0.83
2023-04-15,Adjumani,Adjumani,Adjumani (refugee settlement),6416,3.34,31.78,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1840.0,0.49
2023-04-15,Amudat,Upe,Karita,2346,1.54,34.83,pulses and nuts,Beans,50,KG,actual,Retail,UGX,3875.0,1.04
2023-04-15,Amudat,Upe,Karita,2346,1.54,34.83,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3125.0,0.84
2023-04-15,Arua,Terego,Imvepi (refugee settlement),6415,3.23,31.28,pulses and nuts,Beans,50,KG,actual,Retail,UGX,4333.0,1.16
2023-04-15,Arua,Terego,Rhino Camp (refugee settlement),6414,3.17,31.31,pulses and nuts,Beans,50,KG,actual,Retail,UGX,4000.0,1.07
2023-04-15,Arua,Terego,Imvepi (refugee settlement),6415,3.23,31.28,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,2000.0,0.54
2023-04-15,Arua,Terego,Rhino Camp (refugee settlement),6414,3.17,31.31,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,2250.0,0.6
2023-04-15,Arua,Terego,Imvepi (refugee settlement),6415,3.23,31.28,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3500.0,0.94
2023-04-15,Arua,Terego,Rhino Camp (refugee settlement),6414,3.17,31.31,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3500.0,0.94
2023-04-15,Arua,Terego,Imvepi (refugee settlement),6415,3.23,31.28,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,2000.0,0.54
2023-04-15,Arua,Terego,Rhino Camp (refugee settlement),6414,3.17,31.31,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1825.0,0.49
2023-04-15,Busia,Samia-bugwe,Busia,2665,0.47,34.09,pulses and nuts,Beans,50,KG,actual,Retail,UGX,4050.0,1.09
2023-04-15,Busia,Samia-bugwe,Busia,2665,0.47,34.09,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1850.0,0.5
2023-04-15,Busia,Samia-bugwe,Busia,2665,0.47,34.09,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1750.0,0.47
2023-04-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,pulses and nuts,Beans,50,KG,actual,Retail,UGX,6000.0,1.61
2023-04-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,3000.0,0.8
2023-04-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1667.0,0.45
2023-04-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1900.0,0.51
2023-04-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Millet,73,KG,actual,Retail,UGX,2583.0,0.69
2023-04-15,Gulu,Gulu Municipality,Gulu,262,2.77,32.31,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1933.0,0.52
2023-04-15,Hoima,Bugahya,Hoima,6151,1.43,31.35,pulses and nuts,Beans,50,KG,actual,Retail,UGX,4125.0,1.11
2023-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),6413,1.16,30.75,pulses and nuts,Beans,50,KG,actual,Retail,UGX,4000.0,1.07
2023-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),6413,1.16,30.75,cereals and tubers,Cassava (fresh),291,KG,actual,Retail,UGX,983.0,0.26
2023-04-15,Hoima,Bugahya,Hoima,6151,1.43,31.35,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1700.0,0.46
2023-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),6413,1.16,30.75,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1600.0,0.43
2023-04-15,Hoima,Bugahya,Hoima,6151,1.43,31.35,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,4000.0,1.07
2023-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),6413,1.16,30.75,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3000.0,0.8
2023-04-15,Hoima,Bugahya,Hoima,6151,1.43,31.35,cereals and tubers,Millet,73,KG,actual,Retail,UGX,3500.0,0.94
2023-04-15,Hoima,Buhaguzi,Kyangwali (refugee settlement),6413,1.16,30.75,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,3000.0,0.8
2023-04-15,Iganga,Kigulu,Iganga,259,0.61,33.47,pulses and nuts,Beans,50,KG,actual,Retail,UGX,5125.0,1.37
2023-04-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,2150.0,0.58
2023-04-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1625.0,0.44
2023-04-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Millet,73,KG,actual,Retail,UGX,2575.0,0.69
2023-04-15,Iganga,Kigulu,Iganga,259,0.61,33.47,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1800.0,0.48
2023-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,pulses and nuts,Beans,50,KG,actual,Retail,UGX,3375.0,0.91
2023-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,pulses and nuts,Beans,50,KG,actual,Retail,UGX,3750.0,1.01
2023-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,cereals and tubers,Cassava (fresh),291,KG,actual,Retail,UGX,935.0,0.25
2023-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,cereals and tubers,Cassava (fresh),291,KG,actual,Retail,UGX,1012.0,0.27
2023-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1650.0,0.44
2023-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,2875.0,0.77
2023-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,2900.0,0.78
2023-04-15,Isingiro,Bukanga,Nakivale (refugee settlement),6412,-0.78,30.96,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,2167.0,0.58
2023-04-15,Isingiro,Bukanga,Oruchinga (refugee settlement),6411,-0.94,30.76,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,2000.0,0.54
2023-04-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,pulses and nuts,Beans,50,KG,actual,Retail,UGX,5125.0,1.37
2023-04-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,2550.0,0.68
2023-04-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,2000.0,0.54
2023-04-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3000.0,0.8
2023-04-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Millet,73,KG,actual,Retail,UGX,2800.0,0.75
2023-04-15,Jinja,Jinja Municipality,Jinja,260,0.42,33.2,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,2000.0,0.54
2023-04-15,Kaabong,Dodoth,Karenga,7957,3.57,33.7,pulses and nuts,Beans,50,KG,actual,Retail,UGX,4000.0,1.07
2023-04-15,Kaabong,Dodoth,Kaabong,2345,3.54,34.12,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1950.0,0.52
2023-04-15,Kaabong,Dodoth,Karenga,7957,3.57,33.7,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1250.0,0.34
2023-04-15,Kaabong,Dodoth,Kaabong,2345,3.54,34.12,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,2933.0,0.79
2023-04-15,Kaabong,Dodoth,Kaabong,2345,3.54,34.12,cereals and tubers,Millet,73,KG,actual,Retail,UGX,2100.0,0.56
2023-04-15,Kaabong,Dodoth,Karenga,7957,3.57,33.7,cereals and tubers,Millet,73,KG,actual,Retail,UGX,2688.0,0.72
2023-04-15,Kaabong,Dodoth,Kaabong,2345,3.54,34.12,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1817.0,0.49
2023-04-15,Kaabong,Dodoth,Karenga,7957,3.57,33.7,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1000.0,0.27
2023-04-15,Kabarole,Fort Portal Municipality,Fort Portal,6292,0.66,30.28,pulses and nuts,Beans,50,KG,actual,Retail,UGX,5750.0,1.54
2023-04-15,Kabarole,Fort Portal Municipality,Fort Portal,6292,0.66,30.28,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,2200.0,0.59
2023-04-15,Kabarole,Fort Portal Municipality,Fort Portal,6292,0.66,30.28,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,4125.0,1.11
2023-04-15,Kabarole,Fort Portal Municipality,Fort Portal,6292,0.66,30.28,cereals and tubers,Millet,73,KG,actual,Retail,UGX,3000.0,0.8
2023-04-15,Kabarole,Fort Portal Municipality,Fort Portal,6292,0.66,30.28,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,3000.0,0.8
2023-04-15,Kampala,Central Kampala,Owino,258,0.32,32.57,pulses and nuts,Beans,50,KG,actual,Retail,UGX,5000.0,1.34
2023-04-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,3000.0,0.8
2023-04-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,2625.0,0.7
2023-04-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3500.0,0.94
2023-04-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Millet,73,KG,actual,Retail,UGX,4000.0,1.07
2023-04-15,Kampala,Central Kampala,Owino,258,0.32,32.57,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,3500.0,0.94
2023-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,pulses and nuts,Beans,50,KG,actual,Retail,UGX,4167.0,1.12
2023-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,4000.0,1.07
2023-04-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),6410,0.31,30.68,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,2250.0,0.6
2023-04-15,Kasese,Busongora,Kasese,6149,0.17,30.07,pulses and nuts,Beans,50,KG,actual,Retail,UGX,5000.0,1.34
2023-04-15,Kasese,Busongora,Kasese,6149,0.17,30.07,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,2550.0,0.68
2023-04-15,Kasese,Busongora,Kasese,6149,0.17,30.07,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,2200.0,0.59
2023-04-15,Kasese,Busongora,Kasese,6149,0.17,30.07,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3500.0,0.94
2023-04-15,Kasese,Busongora,Kasese,6149,0.17,30.07,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,2000.0,0.54
2023-04-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,pulses and nuts,Beans,50,KG,actual,Retail,UGX,4125.0,1.11
2023-04-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,cereals and tubers,Cassava (fresh),291,KG,actual,Retail,UGX,882.0,0.24
2023-04-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1341.0,0.36
2023-04-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3490.0,0.94
2023-04-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),6409,1.94,32.21,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1805.0,0.48
2023-04-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,pulses and nuts,Beans,50,KG,actual,Retail,UGX,4250.0,1.14
2023-04-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,cereals and tubers,Cassava (fresh),291,KG,actual,Retail,UGX,606.0,0.16
2023-04-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,2000.0,0.54
2023-04-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3250.0,0.87
2023-04-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,2150.0,0.58
2023-04-15,Kotido,Jie,Kotido,2344,3.0,34.11,pulses and nuts,Beans,50,KG,actual,Retail,UGX,4800.0,1.29
2023-04-15,Kotido,Jie,Kotido,2344,3.0,34.11,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1450.0,0.39
2023-04-15,Kotido,Jie,Kotido,2344,3.0,34.11,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,2950.0,0.79
2023-04-15,Kotido,Jie,Kotido,2344,3.0,34.11,cereals and tubers,Millet,73,KG,actual,Retail,UGX,1575.0,0.42
2023-04-15,Kotido,Jie,Kotido,2344,3.0,34.11,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1150.0,0.31
2023-04-15,Kween,Kween,Kapchorwa,261,1.38,34.52,pulses and nuts,Beans,50,KG,actual,Retail,UGX,5000.0,1.34
2023-04-15,Kween,Kween,Kapchorwa,261,1.38,34.52,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,2000.0,0.54
2023-04-15,Kween,Kween,Kapchorwa,261,1.38,34.52,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1900.0,0.51
2023-04-15,Kween,Kween,Kapchorwa,261,1.38,34.52,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3000.0,0.8
2023-04-15,Kween,Kween,Kapchorwa,261,1.38,34.52,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,3000.0,0.8
2023-04-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),6407,0.36,31.09,pulses and nuts,Beans,50,KG,actual,Retail,UGX,4667.0,1.25
2023-04-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),6407,0.36,31.09,cereals and tubers,Cassava (fresh),291,KG,actual,Retail,UGX,774.0,0.21
2023-04-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),6407,0.36,31.09,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1700.0,0.46
2023-04-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),6407,0.36,31.09,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,4000.0,1.07
2023-04-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),6407,0.36,31.09,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,2500.0,0.67
2023-04-15,Lamwo,Lamwo,Palabek (refugee settlement),6406,3.34,32.47,pulses and nuts,Beans,50,KG,actual,Retail,UGX,4303.0,1.15
2023-04-15,Lamwo,Lamwo,Palabek (refugee settlement),6406,3.34,32.47,cereals and tubers,Cassava (fresh),291,KG,actual,Retail,UGX,488.0,0.13
2023-04-15,Lamwo,Lamwo,Palabek (refugee settlement),6406,3.34,32.47,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,2205.0,0.59
2023-04-15,Lamwo,Lamwo,Palabek (refugee settlement),6406,3.34,32.47,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3972.0,1.07
2023-04-15,Lamwo,Lamwo,Palabek (refugee settlement),6406,3.34,32.47,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,2083.0,0.56
2023-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,pulses and nuts,Beans,50,KG,actual,Retail,UGX,4750.0,1.27
2023-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,3500.0,0.94
2023-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1550.0,0.42
2023-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3250.0,0.87
2023-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Millet,73,KG,actual,Retail,UGX,2500.0,0.67
2023-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1500.0,0.4
2023-04-15,Masaka,Masaka Municipality,Masaka,6770,-0.35,31.74,pulses and nuts,Beans,50,KG,actual,Retail,UGX,5750.0,1.54
2023-04-15,Masaka,Masaka Municipality,Masaka,6770,-0.35,31.74,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1300.0,0.35
2023-04-15,Masaka,Masaka Municipality,Masaka,6770,-0.35,31.74,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1550.0,0.42
2023-04-15,Masaka,Masaka Municipality,Masaka,6770,-0.35,31.74,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3150.0,0.84
2023-04-15,Masaka,Masaka Municipality,Masaka,6770,-0.35,31.74,cereals and tubers,Millet,73,KG,actual,Retail,UGX,4125.0,1.11
2023-04-15,Masindi,Buruli M,Masindi,2693,1.69,31.71,pulses and nuts,Beans,50,KG,actual,Retail,UGX,3567.0,0.96
2023-04-15,Masindi,Buruli M,Masindi,2693,1.69,31.71,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1667.0,0.45
2023-04-15,Masindi,Buruli M,Masindi,2693,1.69,31.71,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3533.0,0.95
2023-04-15,Masindi,Buruli M,Masindi,2693,1.69,31.71,cereals and tubers,Millet,73,KG,actual,Retail,UGX,2767.0,0.74
2023-04-15,Mbale,Mbale Municipality,Mbale,2348,1.07,34.18,pulses and nuts,Beans,50,KG,actual,Retail,UGX,5375.0,1.44
2023-04-15,Mbale,Mbale Municipality,Mbale,2348,1.07,34.18,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,2450.0,0.66
2023-04-15,Mbale,Mbale Municipality,Mbale,2348,1.07,34.18,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3000.0,0.8
2023-04-15,Mbale,Mbale Municipality,Mbale,2348,1.07,34.18,cereals and tubers,Millet,73,KG,actual,Retail,UGX,3500.0,0.94
2023-04-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,pulses and nuts,Beans,50,KG,actual,Retail,UGX,4500.0,1.21
2023-04-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Millet,73,KG,actual,Retail,UGX,3000.0,0.8
2023-04-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,2500.0,0.67
2023-04-15,Moroto,Moroto Municipality,Moroto,6147,2.53,34.65,pulses and nuts,Beans,50,KG,actual,Retail,UGX,5000.0,1.34
2023-04-15,Moroto,Moroto Municipality,Moroto,6147,2.53,34.65,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,2200.0,0.59
2023-04-15,Moroto,Moroto Municipality,Moroto,6147,2.53,34.65,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3750.0,1.01
2023-04-15,Moyo,Obongi,Palorinya (refugee settlement),6405,3.47,31.63,pulses and nuts,Beans,50,KG,actual,Retail,UGX,4750.0,1.27
2023-04-15,Moyo,Obongi,Palorinya (refugee settlement),6405,3.47,31.63,cereals and tubers,Cassava (fresh),291,KG,actual,Retail,UGX,363.0,0.097
2023-04-15,Moyo,Obongi,Palorinya (refugee settlement),6405,3.47,31.63,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,2292.0,0.61
2023-04-15,Moyo,Obongi,Palorinya (refugee settlement),6405,3.47,31.63,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,3667.0,0.98
2023-04-15,Moyo,Obongi,Palorinya (refugee settlement),6405,3.47,31.63,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,2083.0,0.56
2023-04-15,Mukono,Mukono,Mukono,6769,0.36,32.75,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,2433.0,0.65
